,Unnamed: 0,Year,Month,unemployment_level,civilian_labor_force,inflation_level,unemployment,inflation,decade,        Gross domestic product,Personal consumption expenditures,    Goods,    Services,Gross private domestic investment,    Fixed investment,    Exports,    Federal,        National defense,        Nondefense,    State and local,Year_Month,    Personal consumption expenditures (PCE),  PCE excluding food and energy,inflation_PCE
685,685,2005,2,7980,148261,192.4,5.382399957,0.417536534,2000,98.72,96.799,99.335,95.561,142.302,128.892,87.036,84.982,84.427,86.015,95.774,2005M02,91.12,91.978,
686,686,2005,3,7737,148261,193.1,5.218499808,0.363825364,2000,98.72,96.799,99.335,95.561,142.302,128.892,87.036,84.982,84.427,86.015,95.774,2005M03,91.392,92.204,
687,687,2005,4,7672,149142,193.7,5.144090866,0.310719834,2000,98.72,96.799,99.335,95.561,142.302,128.892,87.036,84.982,84.427,86.015,95.774,2005M04,91.655,92.321,
688,688,2005,5,7651,149142,193.6,5.130010326,-0.051626226,2000,98.72,96.799,99.335,95.561,142.302,128.892,87.036,84.982,84.427,86.015,95.774,2005M05,91.738,92.544,
689,689,2005,6,7524,149142,193.7,5.04485658,0.051652893,2000,98.72,96.799,99.335,95.561,142.302,128.892,87.036,84.982,84.427,86.015,95.774,2005M06,91.792,92.603,
690,690,2005,7,7406,149722,194.9,4.946500848,0.619514713,2000,98.72,96.799,99.335,95.561,142.302,128.892,87.036,84.982,84.427,86.015,95.774,2005M07,92.181,92.741,
691,691,2005,8,7345,149722,196.1,4.905758673,0.615700359,2000,98.72,96.799,99.335,95.561,142.302,128.892,87.036,84.982,84.427,86.015,95.774,2005M08,92.563,92.833,
692,692,2005,9,7553,149722,198.8,5.044682812,1.376848547,2000,98.72,96.799,99.335,95.561,142.302,128.892,87.036,84.982,84.427,86.015,95.774,2005M09,93.458,93.046,
693,693,2005,10,7453,150032,199.1,4.967606911,0.150905433,2000,98.72,96.799,99.335,95.561,142.302,128.892,87.036,84.982,84.427,86.015,95.774,2005M10,93.594,93.294,
694,694,2005,11,7566,150032,198.1,5.042924176,-0.502260171,2000,98.72,96.799,99.335,95.561,142.302,128.892,87.036,84.982,84.427,86.015,95.774,2005M11,93.381,93.515,
695,695,2005,12,7279,150032,198.1,4.851631652,0,2000,98.72,96.799,99.335,95.561,142.302,128.892,87.036,84.982,84.427,86.015,95.774,2005M12,93.4,93.633,
696,696,2006,1,7064,150556,199.3,4.691941869,0.605754669,2000,101.353,99.743,102.942,98.166,145.361,131.436,94.9,87.123,86.114,88.993,96.657,2006M01,93.811,93.793,
697,697,2006,2,7184,150556,199.4,4.771646431,0.050175615,2000,101.353,99.743,102.942,98.166,145.361,131.436,94.9,87.123,86.114,88.993,96.657,2006M02,93.852,93.926,
698,698,2006,3,7072,150556,199.7,4.697255506,0.150451354,2000,101.353,99.743,102.942,98.166,145.361,131.436,94.9,87.123,86.114,88.993,96.657,2006M03,94.007,94.153,
699,699,2006,4,7120,151101,200.7,4.712079999,0.500751127,2000,101.353,99.743,102.942,98.166,145.361,131.436,94.9,87.123,86.114,88.993,96.657,2006M04,94.398,94.39,
700,700,2006,5,6980,151101,201.3,4.619426741,0.298953662,2000,101.353,99.743,102.942,98.166,145.361,131.436,94.9,87.123,86.114,88.993,96.657,2006M05,94.609,94.576,
701,701,2006,6,7001,151101,201.8,4.63332473,0.248385494,2000,101.353,99.743,102.942,98.166,145.361,131.436,94.9,87.123,86.114,88.993,96.657,2006M06,94.832,94.803,
702,702,2006,7,7175,151585,202.9,4.73331794,0.545094153,2000,101.353,99.743,102.942,98.166,145.361,131.436,94.9,87.123,86.114,88.993,96.657,2006M07,95.167,94.913,
703,703,2006,8,7091,151585,203.8,4.677903486,0.44356826,2000,101.353,99.743,102.942,98.166,145.361,131.436,94.9,87.123,86.114,88.993,96.657,2006M08,95.467,95.108,
704,704,2006,9,6847,151585,202.8,4.516937692,-0.490677134,2000,101.353,99.743,102.942,98.166,145.361,131.436,94.9,87.123,86.114,88.993,96.657,2006M09,95.232,95.272,
705,705,2006,10,6727,152393,201.9,4.414244749,-0.443786982,2000,101.353,99.743,102.942,98.166,145.361,131.436,94.9,87.123,86.114,88.993,96.657,2006M10,94.979,95.413,
706,706,2006,11,6872,152393,202,4.509393476,0.04952947,2000,101.353,99.743,102.942,98.166,145.361,131.436,94.9,87.123,86.114,88.993,96.657,2006M11,95.004,95.45,
707,707,2006,12,6762,152393,203.1,4.437211683,0.544554455,2000,101.353,99.743,102.942,98.166,145.361,131.436,94.9,87.123,86.114,88.993,96.657,2006M12,95.393,95.632,
708,708,2007,1,7116,153059,203.437,4.649187568,0.165928114,2000,103.156,101.976,105.731,100.119,140.787,128.825,103.694,88.586,88.245,89.219,98.115,2007M01,95.689,95.998,
709,709,2007,2,6927,153059,204.226,4.525705774,0.387835055,2000,103.156,101.976,105.731,100.119,140.787,128.825,103.694,88.586,88.245,89.219,98.115,2007M02,96.005,96.227,
710,710,2007,3,6731,153059,205.288,4.397650579,0.520012143,2000,103.156,101.976,105.731,100.119,140.787,128.825,103.694,88.586,88.245,89.219,98.115,2007M03,96.34,96.305,
711,711,2007,4,6850,152715,205.904,4.485479488,0.300066248,2000,103.156,101.976,105.731,100.119,140.787,128.825,103.694,88.586,88.245,89.219,98.115,2007M04,96.527,96.397,
712,712,2007,5,6766,152715,206.755,4.430475068,0.413299402,2000,103.156,101.976,105.731,100.119,140.787,128.825,103.694,88.586,88.245,89.219,98.115,2007M05,96.798,96.5,
713,713,2007,6,6979,152715,207.234,4.569950562,0.231675171,2000,103.156,101.976,105.731,100.119,140.787,128.825,103.694,88.586,88.245,89.219,98.115,2007M06,96.997,96.651,
714,714,2007,7,7149,153072,207.603,4.670351207,0.178059585,2000,103.156,101.976,105.731,100.119,140.787,128.825,103.694,88.586,88.245,89.219,98.115,2007M07,97.141,96.793,
715,715,2007,8,7067,153072,207.667,4.616781645,0.030828071,2000,103.156,101.976,105.731,100.119,140.787,128.825,103.694,88.586,88.245,89.219,98.115,2007M08,97.225,96.956,
716,716,2007,9,7170,153072,208.547,4.684070241,0.423755339,2000,103.156,101.976,105.731,100.119,140.787,128.825,103.694,88.586,88.245,89.219,98.115,2007M09,97.601,97.221,
717,717,2007,10,7237,153645,209.19,4.710208598,0.308323783,2000,103.156,101.976,105.731,100.119,140.787,128.825,103.694,88.586,88.245,89.219,98.115,2007M10,97.883,97.46,
718,718,2007,11,7240,153645,210.834,4.712161151,0.785888427,2000,103.156,101.976,105.731,100.119,140.787,128.825,103.694,88.586,88.245,89.219,98.115,2007M11,98.373,97.619,
719,719,2007,12,7645,153645,211.445,4.975755801,0.289801455,2000,103.156,101.976,105.731,100.119,140.787,128.825,103.694,88.586,88.245,89.219,98.115,2007M12,98.638,97.857,
720,720,2008,1,7685,153875,212.174,4.994313566,0.344770508,2000,102.855,101.627,103.106,100.903,127.574,120.087,109.642,94.631,94.9,94.135,98.452,2008M01,98.894,98.058,
721,721,2008,2,7497,153875,212.687,4.872136474,0.241782688,2000,102.855,101.627,103.106,100.903,127.574,120.087,109.642,94.631,94.9,94.135,98.452,2008M02,99.11,98.173,
722,722,2008,3,7822,153875,213.448,5.083346872,0.357802781,2000,102.855,101.627,103.106,100.903,127.574,120.087,109.642,94.631,94.9,94.135,98.452,2008M03,99.416,98.394,
723,723,2008,4,7637,154128,213.942,4.95497249,0.231438102,2000,102.855,101.627,103.106,100.903,127.574,120.087,109.642,94.631,94.9,94.135,98.452,2008M04,99.654,98.514,
724,724,2008,5,8395,154128,215.208,5.446771515,0.591749166,2000,102.855,101.627,103.106,100.903,127.574,120.087,109.642,94.631,94.9,94.135,98.452,2008M05,100.091,98.702,
725,725,2008,6,8575,154128,217.463,5.563557563,1.047823501,2000,102.855,101.627,103.106,100.903,127.574,120.087,109.642,94.631,94.9,94.135,98.452,2008M06,100.786,98.894,
726,726,2008,7,8937,154560,219.016,5.782220497,0.714144475,2000,102.855,101.627,103.106,100.903,127.574,120.087,109.642,94.631,94.9,94.135,98.452,2008M07,101.218,99.029,
727,727,2008,8,9438,154560,218.69,6.10636646,-0.148847573,2000,102.855,101.627,103.106,100.903,127.574,120.087,109.642,94.631,94.9,94.135,98.452,2008M08,101.135,99.147,
728,728,2008,9,9494,154560,218.877,6.142598344,0.085509168,2000,102.855,101.627,103.106,100.903,127.574,120.087,109.642,94.631,94.9,94.135,98.452,2008M09,101.236,99.27,
729,729,2008,10,10074,154723,216.995,6.510990609,-0.859843656,2000,102.855,101.627,103.106,100.903,127.574,120.087,109.642,94.631,94.9,94.135,98.452,2008M10,100.684,99.261,
730,730,2008,11,10538,154723,213.153,6.810881382,-1.770547708,2000,102.855,101.627,103.106,100.903,127.574,120.087,109.642,94.631,94.9,94.135,98.452,2008M11,99.545,99.255,
731,731,2008,12,11286,154723,211.398,7.294325989,-0.82335224,2000,102.855,101.627,103.106,100.903,127.574,120.087,109.642,94.631,94.9,94.135,98.452,2008M12,99.007,99.228,
732,732,2009,1,12058,154294,211.933,7.814950679,0.253077134,2000,100,100,100,100,100,100,100,100,100,100,100,2009M01,99.068,99.259,
733,733,2009,2,12898,154294,212.705,8.359365886,0.364266065,2000,100,100,100,100,100,100,100,100,100,100,100,2009M02,99.284,99.358,
734,734,2009,3,13426,154294,212.495,8.701569731,-0.098728286,2000,100,100,100,100,100,100,100,100,100,100,100,2009M03,99.193,99.48,
735,735,2009,4,13853,154657,212.709,8.957240862,0.100708252,2000,100,100,100,100,100,100,100,100,100,100,100,2009M04,99.34,99.737,
736,736,2009,5,14499,154657,213.022,9.374939382,0.147149392,2000,100,100,100,100,100,100,100,100,100,100,100,2009M05,99.474,99.84,
737,737,2009,6,14707,154657,214.79,9.509430546,0.829961225,2000,100,100,100,100,100,100,100,100,100,100,100,2009M06,100.067,99.974,
738,738,2009,7,14601,154212,214.726,9.468134776,-0.029796545,2000,100,100,100,100,100,100,100,100,100,100,100,2009M07,100.02,99.991,
739,739,2009,8,14814,154212,215.445,9.606256322,0.334845338,2000,100,100,100,100,100,100,100,100,100,100,100,2009M08,100.288,100.11,
740,740,2009,9,15009,154212,215.861,9.732705626,0.193088723,2000,100,100,100,100,100,100,100,100,100,100,100,2009M09,100.454,100.291,
741,741,2009,10,15352,153591,216.509,9.995377333,0.30019318,2000,100,100,100,100,100,100,100,100,100,100,100,2009M10,100.764,100.581,
742,742,2009,11,15219,153591,217.234,9.908783718,0.334859059,2000,100,100,100,100,100,100,100,100,100,100,100,2009M11,100.997,100.666,
743,743,2009,12,15098,153591,217.347,9.83000306,0.05201764,2000,100,100,100,100,100,100,100,100,100,100,100,2009M12,101.052,100.713,
744,744,2010,1,15046,153711,217.488,9.788499197,0.064873221,2000,102.532,101.923,103.446,101.19,112.901,101.504,111.895,104.35,103.203,106.447,97.293,2010M01,101.234,100.807,
745,745,2010,2,15113,153711,217.281,9.832087489,-0.095177665,2000,102.532,101.923,103.446,101.19,112.901,101.504,111.895,104.35,103.203,106.447,97.293,2010M02,101.248,100.89,
746,746,2010,3,15202,153711,217.353,9.889988355,0.033136814,2000,102.532,101.923,103.446,101.19,112.901,101.504,111.895,104.35,103.203,106.447,97.293,2010M03,101.363,101.033,
747,747,2010,4,15325,154110,217.403,9.944195704,0.023004053,2000,102.532,101.923,103.446,101.19,112.901,101.504,111.895,104.35,103.203,106.447,97.293,2010M04,101.349,101.061,
748,748,2010,5,14849,154110,217.29,9.635325417,-0.051977204,2000,102.532,101.923,103.446,101.19,112.901,101.504,111.895,104.35,103.203,106.447,97.293,2010M05,101.392,101.182,
749,749,2010,6,14474,154110,217.199,9.391992732,-0.041879516,2000,102.532,101.923,103.446,101.19,112.901,101.504,111.895,104.35,103.203,106.447,97.293,2010M06,101.447,101.288,
750,750,2010,7,14512,153917,217.605,9.428458195,0.186925354,2000,102.532,101.923,103.446,101.19,112.901,101.504,111.895,104.35,103.203,106.447,97.293,2010M07,101.569,101.345,
751,751,2010,8,14648,153917,217.923,9.516817506,0.146136348,2000,102.532,101.923,103.446,101.19,112.901,101.504,111.895,104.35,103.203,106.447,97.293,2010M08,101.713,101.442,
752,752,2010,9,14579,153917,218.275,9.471988149,0.161524942,2000,102.532,101.923,103.446,101.19,112.901,101.504,111.895,104.35,103.203,106.447,97.293,2010M09,101.807,101.488,
753,753,2010,10,14516,153803,219.035,9.438047372,0.348184629,2000,102.532,101.923,103.446,101.19,112.901,101.504,111.895,104.35,103.203,106.447,97.293,2010M10,102.045,101.559,
754,754,2010,11,15081,153803,219.59,9.805400415,0.253384162,2000,102.532,101.923,103.446,101.19,112.901,101.504,111.895,104.35,103.203,106.447,97.293,2010M11,102.211,101.665,
755,755,2010,12,14348,153803,220.472,9.328816733,0.401657635,2000,102.532,101.923,103.446,101.19,112.901,101.504,111.895,104.35,103.203,106.447,97.293,2010M12,102.455,101.667,
756,756,2011,1,14013,153284,221.187,9.141854336,0.32430422,2010,104.174,104.23,106.67,103.051,118.758,107.947,119.561,101.538,100.854,102.79,94.1,2011M01,102.685,101.808,
757,757,2011,2,13820,153284,221.898,9.01594426,0.321447463,2010,104.174,104.23,106.67,103.051,118.758,107.947,119.561,101.538,100.854,102.79,94.1,2011M02,102.966,101.983,
758,758,2011,3,13737,153284,223.046,8.961796404,0.517354821,2010,104.174,104.23,106.67,103.051,118.758,107.947,119.561,101.538,100.854,102.79,94.1,2011M03,103.356,102.131,
759,759,2011,4,13957,153456,224.093,9.095115212,0.469409898,2010,104.174,104.23,106.67,103.051,118.758,107.947,119.561,101.538,100.854,102.79,94.1,2011M04,103.808,102.384,
760,760,2011,5,13855,153456,224.806,9.028646648,0.318171473,2010,104.174,104.23,106.67,103.051,118.758,107.947,119.561,101.538,100.854,102.79,94.1,2011M05,104.144,102.628,
761,761,2011,6,13962,153456,224.806,9.098373475,0,2010,104.174,104.23,106.67,103.051,118.758,107.947,119.561,101.538,100.854,102.79,94.1,2011M06,104.179,102.767,
762,762,2011,7,13763,153726,225.395,8.952942248,0.262003683,2010,104.174,104.23,106.67,103.051,118.758,107.947,119.561,101.538,100.854,102.79,94.1,2011M07,104.38,102.942,
763,763,2011,8,13818,153726,226.106,8.98872019,0.315446217,2010,104.174,104.23,106.67,103.051,118.758,107.947,119.561,101.538,100.854,102.79,94.1,2011M08,104.618,103.157,
764,764,2011,9,13948,153726,226.597,9.073286237,0.217154786,2010,104.174,104.23,106.67,103.051,118.758,107.947,119.561,101.538,100.854,102.79,94.1,2011M09,104.787,103.23,
765,765,2011,10,13594,154028,226.75,8.82566806,0.067520753,2010,104.174,104.23,106.67,103.051,118.758,107.947,119.561,101.538,100.854,102.79,94.1,2011M10,104.851,103.371,
766,766,2011,11,13302,154028,227.169,8.636092139,0.184785006,2010,104.174,104.23,106.67,103.051,118.758,107.947,119.561,101.538,100.854,102.79,94.1,2011M11,104.999,103.539,
767,767,2011,12,13093,154028,227.223,8.500402524,0.023770849,2010,104.174,104.23,106.67,103.051,118.758,107.947,119.561,101.538,100.854,102.79,94.1,2011M12,105.018,103.656,
768,768,2012,1,12797,154600,227.842,8.277490298,0.272419605,2010,106.491,105.751,109.562,103.905,131.288,118.499,123.646,99.657,97.447,103.704,92.341,2012M01,105.325,103.94,
769,769,2012,2,12813,154600,228.329,8.287839586,0.213744612,2010,106.491,105.751,109.562,103.905,131.288,118.499,123.646,99.657,97.447,103.704,92.341,2012M02,105.56,104.081,
770,770,2012,3,12713,154600,228.807,8.223156533,0.209347039,2010,106.491,105.751,109.562,103.905,131.288,118.499,123.646,99.657,97.447,103.704,92.341,2012M03,105.804,104.282,
771,771,2012,4,12646,154831,229.187,8.167615013,0.166078835,2010,106.491,105.751,109.562,103.905,131.288,118.499,123.646,99.657,97.447,103.704,92.341,2012M04,105.943,104.461,
772,772,2012,5,12660,154831,228.713,8.176657129,-0.206818013,2010,106.491,105.751,109.562,103.905,131.288,118.499,123.646,99.657,97.447,103.704,92.341,2012M05,105.868,104.588,
773,773,2012,6,12692,154831,228.524,8.197324825,-0.082636317,2010,106.491,105.751,109.562,103.905,131.288,118.499,123.646,99.657,97.447,103.704,92.341,2012M06,105.844,104.718,
774,774,2012,7,12656,154957,228.59,8.167427093,0.028880993,2010,106.491,105.751,109.562,103.905,131.288,118.499,123.646,99.657,97.447,103.704,92.341,2012M07,105.88,104.831,
775,775,2012,8,12471,154957,229.918,8.048039133,0.580952798,2010,106.491,105.751,109.562,103.905,131.288,118.499,123.646,99.657,97.447,103.704,92.341,2012M08,106.238,104.89,
776,776,2012,9,12115,154957,231.015,7.818297979,0.477126628,2010,106.491,105.751,109.562,103.905,131.288,118.499,123.646,99.657,97.447,103.704,92.341,2012M09,106.576,105.014,
777,777,2012,10,12124,155507,231.638,7.796433601,0.269679458,2010,106.491,105.751,109.562,103.905,131.288,118.499,123.646,99.657,97.447,103.704,92.341,2012M10,106.886,105.271,
778,778,2012,11,12005,155507,231.249,7.719909715,-0.167934449,2010,106.491,105.751,109.562,103.905,131.288,118.499,123.646,99.657,97.447,103.704,92.341,2012M11,106.768,105.377,
779,779,2012,12,12298,155507,231.221,7.90832567,-0.01210816,2010,106.491,105.751,109.562,103.905,131.288,118.499,123.646,99.657,97.447,103.704,92.341,2012M12,106.758,105.442,
780,780,2013,1,12470,155318,231.612,8.028689527,0.169102287,2010,108.277,107.296,112.977,104.555,139.317,124.469,127.951,93.852,90.791,99.451,91.595,2013M01,106.956,105.676,
781,781,2013,2,11954,155318,232.985,7.696467892,0.592801755,2010,108.277,107.296,112.977,104.555,139.317,124.469,127.951,93.852,90.791,99.451,91.595,2013M02,107.365,105.808,
782,782,2013,3,11672,155318,232.299,7.514904905,-0.294439556,2010,108.277,107.296,112.977,104.555,139.317,124.469,127.951,93.852,90.791,99.451,91.595,2013M03,107.232,105.904,
783,783,2013,4,11752,155539,231.795,7.555661281,-0.21696176,2010,108.277,107.296,112.977,104.555,139.317,124.469,127.951,93.852,90.791,99.451,91.595,2013M04,107.138,105.968,
784,784,2013,5,11657,155539,231.916,7.494583352,0.052201299,2010,108.277,107.296,112.977,104.555,139.317,124.469,127.951,93.852,90.791,99.451,91.595,2013M05,107.185,106.087,
785,785,2013,6,11741,155539,232.374,7.5485891,0.197485296,2010,108.277,107.296,112.977,104.555,139.317,124.469,127.951,93.852,90.791,99.451,91.595,2013M06,107.366,106.236,
786,786,2013,7,11350,155662,232.889,7.291439144,0.221625483,2010,108.277,107.296,112.977,104.555,139.317,124.469,127.951,93.852,90.791,99.451,91.595,2013M07,107.48,106.343,
787,787,2013,8,11284,155662,233.323,7.249039586,0.186354873,2010,108.277,107.296,112.977,104.555,139.317,124.469,127.951,93.852,90.791,99.451,91.595,2013M08,107.633,106.468,
788,788,2013,9,11264,155662,233.632,7.236191235,0.132434436,2010,108.277,107.296,112.977,104.555,139.317,124.469,127.951,93.852,90.791,99.451,91.595,2013M09,107.762,106.584,
789,789,2013,10,11133,155063,233.718,7.17966246,0.036810026,2010,108.277,107.296,112.977,104.555,139.317,124.469,127.951,93.852,90.791,99.451,91.595,2013M10,107.914,106.776,
790,790,2013,11,10792,155063,234.121,6.959751843,0.172430023,2010,108.277,107.296,112.977,104.555,139.317,124.469,127.951,93.852,90.791,99.451,91.595,2013M11,108.078,106.951,
791,791,2013,12,10410,155063,234.723,6.71340036,0.257131996,2010,108.277,107.296,112.977,104.555,139.317,124.469,127.951,93.852,90.791,99.451,91.595,2013M12,108.275,107.076,
792,792,2014,1,10240,155632,235.385,6.579623728,0.282034568,2010,111.059,110.373,117.354,107.024,147.048,132.166,133.42,91.566,87.133,99.65,92.068,2014M01,108.537,107.227,
793,793,2014,2,10383,155632,235.672,6.671507145,0.121927905,2010,111.059,110.373,117.354,107.024,147.048,132.166,133.42,91.566,87.133,99.65,92.068,2014M02,108.622,107.299,
794,794,2014,3,10400,155632,235.978,6.682430349,0.129841475,2010,111.059,110.373,117.354,107.024,147.048,132.166,133.42,91.566,87.133,99.65,92.068,2014M03,108.802,107.508,
795,795,2014,4,9705,155540,236.471,6.239552527,0.20891778,2010,111.059,110.373,117.354,107.024,147.048,132.166,133.42,91.566,87.133,99.65,92.068,2014M04,109,107.695,
796,796,2014,5,9740,155540,236.832,6.262054777,0.152661426,2010,111.059,110.373,117.354,107.024,147.048,132.166,133.42,91.566,87.133,99.65,92.068,2014M05,109.152,107.885,
797,797,2014,6,9460,155540,237.029,6.082036775,0.083181327,2010,111.059,110.373,117.354,107.024,147.048,132.166,133.42,91.566,87.133,99.65,92.068,2014M06,109.256,108.015,
798,798,2014,7,9637,156105,237.424,6.173408923,0.166646275,2010,111.059,110.373,117.354,107.024,147.048,132.166,133.42,91.566,87.133,99.65,92.068,2014M07,109.44,108.198,
799,799,2014,8,9616,156105,237.256,6.15995644,-0.070759485,2010,111.059,110.373,117.354,107.024,147.048,132.166,133.42,91.566,87.133,99.65,92.068,2014M08,109.413,108.259,
800,800,2014,9,9255,156105,237.486,5.928701835,0.0969417,2010,111.059,110.373,117.354,107.024,147.048,132.166,133.42,91.566,87.133,99.65,92.068,2014M09,109.514,108.4,
801,801,2014,10,8964,156349,237.506,5.733327364,0.008421549,2010,111.059,110.373,117.354,107.024,147.048,132.166,133.42,91.566,87.133,99.65,92.068,2014M10,109.508,108.501,
802,802,2014,11,9060,156349,237.118,5.79472846,-0.163364294,2010,111.059,110.373,117.354,107.024,147.048,132.166,133.42,91.566,87.133,99.65,92.068,2014M11,109.435,108.599,
803,803,2014,12,8718,156349,236.29,5.575987055,-0.349193229,2010,111.059,110.373,117.354,107.024,147.048,132.166,133.42,91.566,87.133,99.65,92.068,2014M12,109.21,108.66,
804,804,2015,1,8962,156858,234.913,5.713447832,-0.582758475,2010,114.237,114.393,122.789,110.402,154.695,137.373,133.967,91.493,85.244,102.841,94.196,2015M01,108.762,108.689,
805,805,2015,2,8663,156858,235.489,5.522829566,0.245197158,2010,114.237,114.393,122.789,110.402,154.695,137.373,133.967,91.493,85.244,102.841,94.196,2015M02,108.944,108.794,
806,806,2015,3,8538,156858,235.989,5.443139655,0.212324143,2010,114.237,114.393,122.789,110.402,154.695,137.373,133.967,91.493,85.244,102.841,94.196,2015M03,109.134,108.977,
807,807,2015,4,8521,157161,236.201,5.421828571,0.089834696,2010,114.237,114.393,122.789,110.402,154.695,137.373,133.967,91.493,85.244,102.841,94.196,2015M04,109.177,109.127,
808,808,2015,5,8655,157161,236.891,5.507091454,0.292124081,2010,114.237,114.393,122.789,110.402,154.695,137.373,133.967,91.493,85.244,102.841,94.196,2015M05,109.429,109.27,
809,809,2015,6,8251,157161,237.419,5.250030224,0.222887319,2010,114.237,114.393,122.789,110.402,154.695,137.373,133.967,91.493,85.244,102.841,94.196,2015M06,109.623,109.422,
810,810,2015,7,8235,157014,237.876,5.244755245,0.192486701,2010,114.237,114.393,122.789,110.402,154.695,137.373,133.967,91.493,85.244,102.841,94.196,2015M07,109.779,109.555,
811,811,2015,8,8017,157014,237.811,5.105914122,-0.027325161,2010,114.237,114.393,122.789,110.402,154.695,137.373,133.967,91.493,85.244,102.841,94.196,2015M08,109.779,109.662,
812,812,2015,9,7877,157014,237.467,5.016750099,-0.144652686,2010,114.237,114.393,122.789,110.402,154.695,137.373,133.967,91.493,85.244,102.841,94.196,2015M09,109.727,109.85,
813,813,2015,10,7869,157479,237.792,4.996856724,0.136861122,2010,114.237,114.393,122.789,110.402,154.695,137.373,133.967,91.493,85.244,102.841,94.196,2015M10,109.757,109.895,
814,814,2015,11,7939,157479,238.153,5.041307095,0.151813349,2010,114.237,114.393,122.789,110.402,154.695,137.373,133.967,91.493,85.244,102.841,94.196,2015M11,109.87,110.045,
815,815,2015,12,7927,157479,237.846,5.033687031,-0.128908727,2010,114.237,114.393,122.789,110.402,154.695,137.373,133.967,91.493,85.244,102.841,94.196,2015M12,109.794,110.149,
816,816,2016,1,7829,158843,238.106,4.92876614,0.10931443,2010,115.934,117.52,127.318,112.917,152.188,138.395,133.527,91.536,84.613,104.089,95.31,2016M01,109.976,110.441,
817,817,2016,2,7845,158843,237.808,4.938838979,-0.125154343,2010,115.934,117.52,127.318,112.917,152.188,138.395,133.527,91.536,84.613,104.089,95.31,2016M02,109.936,110.648,
818,818,2016,3,7977,158843,238.078,5.021939903,0.113536971,2010,115.934,117.52,127.318,112.917,152.188,138.395,133.527,91.536,84.613,104.089,95.31,2016M03,110.044,110.752,
819,819,2016,4,7910,158779,238.908,4.98176711,0.34862524,2010,115.934,117.52,127.318,112.917,152.188,138.395,133.527,91.536,84.613,104.089,95.31,2016M04,110.39,110.991,
820,820,2016,5,7451,158779,239.362,4.692686061,0.190031309,2010,115.934,117.52,127.318,112.917,152.188,138.395,133.527,91.536,84.613,104.089,95.31,2016M05,110.562,111.183,
821,821,2016,6,7799,158779,239.842,4.911858621,0.200533084,2010,115.934,117.52,127.318,112.917,152.188,138.395,133.527,91.536,84.613,104.089,95.31,2016M06,110.714,111.299,
822,822,2016,7,7749,159544,239.898,4.856967357,0.023348705,2010,115.934,117.52,127.318,112.917,152.188,138.395,133.527,91.536,84.613,104.089,95.31,2016M07,110.833,111.508,
823,823,2016,8,7853,159544,240.389,4.922153136,0.204670318,2010,115.934,117.52,127.318,112.917,152.188,138.395,133.527,91.536,84.613,104.089,95.31,2016M08,111.035,111.755,
824,824,2016,9,7904,159544,241.006,4.95411924,0.256667318,2010,115.934,117.52,127.318,112.917,152.188,138.395,133.527,91.536,84.613,104.089,95.31,2016M09,111.235,111.866,
825,825,2016,10,7740,159580,241.694,4.850231859,0.285470071,2010,115.934,117.52,127.318,112.917,152.188,138.395,133.527,91.536,84.613,104.089,95.31,2016M10,111.471,111.999,
826,826,2016,11,7409,159580,242.199,4.642812383,0.208941885,2010,115.934,117.52,127.318,112.917,152.188,138.395,133.527,91.536,84.613,104.089,95.31,2016M11,111.537,112.044,
827,827,2016,12,7529,159580,242.821,4.718009776,0.256813612,2010,115.934,117.52,127.318,112.917,152.188,138.395,133.527,91.536,84.613,104.089,95.31,2016M12,111.74,112.208,
828,828,2017,1,7635,,244.158,,0.550611356,2010,118.569,120.755,132.232,115.441,157.196,143.947,138.021,91.684,84.812,104.153,95.384,2017M01,112.212,112.525,
829,829,2017,2,7528,,244.456,,0.122052114,2010,118.569,120.755,132.232,115.441,157.196,143.947,138.021,91.684,84.812,104.153,95.384,2017M02,112.329,112.708,
830,830,1947,1,,,21.48,,0.122052114,1940,13.451,12.353,13.314,10.981,11.528,11.644,5.381,19.546,25.2,10.168,12.163,,,,
831,831,1947,2,,,21.62,,0.651769088,1940,13.451,12.353,13.314,10.981,11.528,11.644,5.381,19.546,25.2,10.168,12.163,,,,
832,832,1947,3,,,22,,1.757631822,1940,13.451,12.353,13.314,10.981,11.528,11.644,5.381,19.546,25.2,10.168,12.163,,,,
833,833,1947,4,,,22,,0,1940,13.451,12.353,13.314,10.981,11.528,11.644,5.381,19.546,25.2,10.168,12.163,,,,
834,834,1947,5,,,21.95,,-0.227272727,1940,13.451,12.353,13.314,10.981,11.528,11.644,5.381,19.546,25.2,10.168,12.163,,,,
835,835,1947,6,,,22.08,,0.592255125,1940,13.451,12.353,13.314,10.981,11.528,11.644,5.381,19.546,25.2,10.168,12.163,,,,
836,836,1947,7,,,22.23,,0.679347826,1940,13.451,12.353,13.314,10.981,11.528,11.644,5.381,19.546,25.2,10.168,12.163,,,,
837,837,1947,8,,,22.4,,0.764732344,1940,13.451,12.353,13.314,10.981,11.528,11.644,5.381,19.546,25.2,10.168,12.163,,,,
838,838,1947,9,,,22.84,,1.964285714,1940,13.451,12.353,13.314,10.981,11.528,11.644,5.381,19.546,25.2,10.168,12.163,,,,
839,839,1947,10,,,22.91,,0.30647986,1940,13.451,12.353,13.314,10.981,11.528,11.644,5.381,19.546,25.2,10.168,12.163,,,,
